"event.id","visible","timestamp","location.long","location.lat","external.temperature","gps.fix.type.raw","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","habitat","tag.voltage","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
9308412387,"true","2016-05-01 15:51:05.000",105.044278,11.148072,34.42,"3D",0.9,8,65,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412388,"true","2016-05-01 15:56:05.000",105.044306,11.148094,34.42,"3D",0.9,8,65,0,"Plantation",3090,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412389,"true","2016-05-01 16:01:05.000",105.044289,11.148097,34.36,"3D",1,7,65,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412390,"true","2016-05-01 16:06:04.000",105.044364,11.148253,33.12,"3D",1,7,64,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412391,"true","2016-05-01 16:11:05.000",105.044325,11.148247,33.44,"3D",1,7,65,0,"Plantation",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412392,"true","2016-05-01 16:16:05.000",105.044344,11.148197,33.7,"3D",1,7,65,0,"Plantation",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412393,"true","2016-05-01 16:21:04.000",105.044353,11.148236,33.9,"3D",1,7,64,0,"Plantation",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412394,"true","2016-05-01 16:26:05.000",105.044353,11.148236,33.64,"3D",1,7,65,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412395,"true","2016-05-01 16:31:06.000",105.047614,11.157964,32.99,"3D",1,7,66,0,"Plantation",3110,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412396,"true","2016-05-01 16:36:03.000",105.047622,11.157981,33.05,"3D",1,7,63,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412397,"true","2016-05-01 16:41:02.000",105.047611,11.157972,34.23,"3D",1,7,62,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412398,"true","2016-05-01 16:46:05.000",105.047628,11.157978,34.62,"3D",1,7,65,0,"Plantation",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412399,"true","2016-05-01 16:51:04.000",105.047619,11.157944,34.62,"3D",1,7,64,0,"Plantation",3090,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412400,"true","2016-05-01 16:56:04.000",105.047633,11.157958,34.23,"3D",0.9,9,64,0,"Plantation",3090,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412401,"true","2016-05-01 17:01:03.000",105.046444,11.155794,33.83,"3D",0.9,9,63,0,"Plantation",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412402,"true","2016-05-01 17:06:05.000",105.046497,11.155833,33.44,"3D",0.9,9,65,0,"Plantation",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412403,"true","2016-05-01 17:11:05.000",105.046506,11.155811,33.7,"3D",0.8,9,65,0,"Plantation",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412404,"true","2016-05-01 17:16:04.000",105.046525,11.155831,33.64,"3D",0.9,8,64,0,"Plantation",3130,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412405,"true","2016-05-01 17:21:05.000",105.046464,11.155842,33.77,"3D",0.9,8,65,0,"Plantation",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412406,"true","2016-05-01 17:26:05.000",105.047131,11.157981,32.99,"3D",1,8,65,0,"Flying",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412407,"true","2016-05-01 17:31:06.000",105.047353,11.158644,31.62,"3D",0.8,9,66,0,"Flying",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412408,"true","2016-05-01 17:36:03.000",105.047578,11.157922,31.23,"3D",0.8,9,63,0,"Plantation",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412409,"true","2016-05-01 17:41:04.000",105.047631,11.157981,31.62,"3D",0.8,9,64,0,"Plantation",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412410,"true","2016-05-01 17:46:05.000",105.048022,11.159364,32.2,"3D",0.9,9,65,0,"Flying",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412411,"true","2016-05-01 17:51:04.000",105.047403,11.158653,31.55,"3D",1,8,64,0,"Flying",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412412,"true","2016-05-01 17:56:05.000",105.047603,11.157742,32.14,"3D",0.9,9,65,0,"Flying",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412413,"true","2016-05-01 18:01:03.000",105.041131,11.149828,32.33,"3D",0.9,9,63,0,"Flying",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412414,"true","2016-05-01 18:06:04.000",105.044356,11.148256,32.66,"3D",1.2,8,64,0,"Plantation",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412415,"true","2016-05-01 18:11:04.000",105.044331,11.14825,32.99,"3D",1,9,64,0,"Plantation",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412416,"true","2016-05-01 18:16:04.000",105.044344,11.148233,32.99,"3D",1,9,64,0,"Plantation",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412417,"true","2016-05-01 18:21:04.000",105.044336,11.148211,33.38,"3D",1.1,9,64,0,"Plantation",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412418,"true","2016-05-01 18:26:04.000",105.044356,11.148206,33.31,"3D",1.1,9,64,0,"Plantation",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412419,"true","2016-05-01 18:31:05.000",105.044319,11.148253,33.25,"3D",1.1,9,65,0,"Plantation",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412420,"true","2016-05-01 18:36:04.000",105.044369,11.148278,33.25,"3D",1.2,8,64,0,"Plantation",3090,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412421,"true","2016-05-01 18:41:05.000",105.044328,11.148242,33.44,"3D",1.2,8,65,0,"Plantation",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412422,"true","2016-05-01 18:46:05.000",105.044339,11.148217,33.31,"3D",1,9,65,0,"Plantation",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412423,"true","2016-05-01 18:51:04.000",105.044336,11.148244,32.73,"3D",1.2,8,64,0,"Plantation",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412424,"true","2016-05-01 18:56:03.000",105.023781,11.155264,32.53,"3D",1.2,8,63,0,"Flying",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412425,"true","2016-05-01 19:01:02.000",105.021444,11.17955,32.53,"3D",1.2,8,62,0,"Flying",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412426,"true","2016-05-01 19:06:03.000",105.030386,11.207761,32.66,"3D",1.2,8,63,0,"Flying",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412427,"true","2016-05-01 19:11:05.000",105.051222,11.226478,32.73,"3D",1.2,8,65,0,"Flying",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412428,"true","2016-05-01 19:16:07.000",105.051861,11.226656,31.81,"3D",1.2,8,67,0,"Natural",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412429,"true","2016-05-01 19:21:04.000",105.051917,11.226683,32.14,"3D",1,8,64,0,"Natural",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412430,"true","2016-05-01 19:26:03.000",105.051897,11.226683,32.4,"3D",1.2,8,63,0,"Natural",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412431,"true","2016-05-01 19:31:05.000",105.051897,11.226669,32.4,"3D",1,9,65,0,"Natural",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412432,"true","2016-05-01 19:36:04.000",105.060994,11.216203,32.2,"3D",1,9,64,0,"Flying",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412433,"true","2016-05-01 19:41:05.000",105.067497,11.207797,31.75,"3D",1,9,65,0,"Urban",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412434,"true","2016-05-01 19:46:05.000",105.067494,11.207783,31.88,"3D",1.2,8,65,0,"Urban",3000,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412435,"true","2016-05-01 19:51:05.000",105.067556,11.207803,31.94,"3D",1,9,65,0,"Urban",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412436,"true","2016-05-01 19:56:05.000",105.067544,11.207772,32.07,"3D",1,9,65,0,"Urban",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412437,"true","2016-05-01 20:01:05.000",105.067514,11.207775,32.6,"3D",1,9,65,0,"Urban",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412438,"true","2016-05-01 20:06:04.000",105.067461,11.207789,33.12,"3D",1.1,8,64,0,"Urban",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412439,"true","2016-05-01 20:11:03.000",105.067481,11.207794,33.18,"3D",1,9,63,0,"Urban",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412440,"true","2016-05-01 20:16:05.000",105.067497,11.207789,33.31,"3D",0.9,10,65,0,"Urban",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412441,"true","2016-05-01 20:21:05.000",105.061489,11.197594,32.86,"3D",1,9,65,0,"Roost",3040,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412442,"true","2016-05-01 20:26:04.000",105.061519,11.197581,33.25,"3D",0.9,10,64,0,"Roost",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412443,"true","2016-05-01 20:31:03.000",105.061519,11.197597,33.64,"3D",0.9,10,63,0,"Roost",2980,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412444,"true","2016-05-01 20:36:05.000",105.061589,11.197603,33.05,"3D",0.9,10,65,0,"Roost",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412445,"true","2016-05-01 20:41:04.000",105.061594,11.197639,33.51,"3D",0.9,10,64,0,"Roost",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412446,"true","2016-05-01 20:46:04.000",105.061528,11.197594,33.83,"3D",0.9,10,64,0,"Roost",3080,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412447,"true","2016-05-01 20:51:05.000",105.061556,11.197578,33.57,"3D",0.9,10,65,0,"Roost",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412448,"true","2016-05-01 20:56:05.000",105.061575,11.197633,33.51,"3D",1,9,65,0,"Roost",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412449,"true","2016-05-01 21:01:05.000",105.061575,11.197653,33.31,"3D",1,9,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412450,"true","2016-05-01 21:06:05.000",105.061644,11.197544,33.12,"3D",1.1,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412451,"true","2016-05-01 21:11:04.000",105.061589,11.197592,32.92,"3D",1.1,8,64,0,"Roost",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412452,"true","2016-05-01 21:16:05.000",105.061572,11.197603,32.92,"3D",1.1,8,65,0,"Roost",2890,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412453,"true","2016-05-01 21:21:05.000",105.061614,11.197586,32.86,"3D",1.1,8,65,0,"Roost",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412454,"true","2016-05-01 21:26:05.000",105.061556,11.197606,32.92,"3D",1.1,8,65,0,"Roost",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412455,"true","2016-05-01 21:31:05.000",105.0616,11.197592,32.92,"3D",1.2,6,65,0,"Roost",2950,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412456,"true","2016-05-01 21:36:05.000",105.061528,11.197586,32.99,"3D",1.1,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412457,"true","2016-05-01 21:41:05.000",105.061636,11.197606,33.05,"3D",1.2,8,65,0,"Roost",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412458,"true","2016-05-01 21:46:05.000",105.061564,11.197586,33.05,"3D",1.2,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412459,"true","2016-05-01 21:51:02.000",105.061614,11.197636,32.86,"3D",1.2,8,62,0,"Roost",2930,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412460,"true","2016-05-01 21:56:04.000",105.061553,11.197578,32.99,"3D",1.2,8,64,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412461,"true","2016-05-01 22:01:05.000",105.061536,11.197589,32.92,"3D",1.2,8,65,0,"Roost",3020,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412462,"true","2016-05-01 22:06:05.000",105.061547,11.1976,32.79,"3D",1.2,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412463,"true","2016-05-01 22:11:05.000",105.061525,11.197533,32.27,"3D",1.3,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412464,"true","2016-05-01 22:16:04.000",105.061603,11.197544,32.2,"3D",1.3,8,64,0,"Roost",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412465,"true","2016-05-01 22:21:05.000",105.061575,11.197578,32.33,"3D",1.3,7,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412466,"true","2016-05-01 22:26:05.000",105.061486,11.197525,32.46,"3D",1.3,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412467,"true","2016-05-01 22:31:05.000",105.061353,11.197603,32.6,"3D",1.3,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412468,"true","2016-05-01 22:36:05.000",105.061611,11.197539,32.66,"3D",1.3,8,65,0,"Roost",2870,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412469,"true","2016-05-01 22:41:05.000",105.061556,11.197594,32.4,"3D",1.4,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412470,"true","2016-05-01 22:46:05.000",105.061528,11.197578,32.6,"3D",1.4,8,65,0,"Roost",2960,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412471,"true","2016-05-01 22:51:05.000",105.061464,11.197586,32.79,"3D",1.4,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412472,"true","2016-05-01 22:56:05.000",105.061414,11.197619,32.66,"3D",1.4,8,65,0,"Roost",2910,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308412473,"true","2016-05-01 23:01:05.000",105.061486,11.197633,32.46,"3D",1.4,8,65,0,"Roost",2890,"gps","Pteropus lylei","Bat11","Bat11","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415646,"true","2016-04-21 12:31:04.000",105.074722,11.170797,33.51,"3D",1.2,6,64,0,"field",3370,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415647,"true","2016-04-21 13:01:04.000",105.069019,11.125119,34.03,"3D",1.8,6,64,0,"Flying",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415648,"true","2016-04-21 13:31:05.000",105.069133,11.125544,34.42,"3D",2.5,5,65,0,"Flying",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415649,"true","2016-04-21 14:01:12.000",105.069714,11.125094,34.68,"3D",2.4,4,72,0,"natural",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415650,"true","2016-04-21 14:31:08.000",105.069786,11.125011,34.49,"3D",1.4,7,68,0,"natural",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415651,"true","2016-04-21 15:01:05.000",105.069764,11.125181,35.07,"3D",1.4,7,65,0,"natural",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415652,"true","2016-04-21 15:31:05.000",105.069794,11.125208,34.49,"3D",1.1,8,65,0,"natural",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415653,"true","2016-04-21 16:01:04.000",105.069722,11.125172,35.4,"3D",1.1,8,64,0,"natural",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415654,"true","2016-04-21 16:31:03.000",105.069778,11.125169,34.88,"3D",1,8,63,0,"natural",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415655,"true","2016-04-21 17:01:04.000",105.069197,11.125522,32.53,"3D",1,8,64,0,"Flying",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415656,"true","2016-04-21 17:31:04.000",105.06985,11.127489,32.4,"3D",0.9,8,64,0,"urban",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415657,"true","2016-04-21 18:01:09.000",105.069906,11.127403,34.29,"3D",0.8,8,69,0,"urban",3370,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415658,"true","2016-04-21 18:31:02.000",105.069853,11.127533,34.29,"3D",0.9,8,62,0,"urban",3390,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415659,"true","2016-04-21 19:01:04.000",105.069881,11.127475,33.38,"3D",1.1,7,64,0,"urban",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415660,"true","2016-04-21 19:31:04.000",105.069247,11.125472,31.36,"3D",1.2,7,64,0,"Flying",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415661,"true","2016-04-21 20:01:05.000",105.069886,11.127478,33.51,"3D",1.1,7,65,0,"urban",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415662,"true","2016-04-21 20:31:03.000",105.069856,11.127456,34.49,"3D",1,8,63,0,"urban",3370,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415663,"true","2016-04-21 21:01:06.000",105.069189,11.125514,30.9,"3D",1.2,6,66,0,"Flying",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415664,"true","2016-04-21 21:31:04.000",105.061633,11.197006,30.44,"3D",1.2,8,64,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415665,"true","2016-04-21 22:01:04.000",105.061636,11.196997,32.6,"3D",1.3,6,64,0,"roost",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415666,"true","2016-04-21 22:31:05.000",105.061619,11.197003,32.33,"3D",1.3,6,65,0,"roost",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415667,"true","2016-04-21 23:01:08.000",105.061611,11.197086,34.75,"3D",0.9,9,68,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415668,"true","2016-04-22 10:01:30.000",105.061664,11.196864,36.05,"3D",2.2,5,90,0,"roost",3320,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415669,"true","2016-04-22 10:06:04.000",105.061594,11.196969,36.51,"3D",1.9,7,64,0,"roost",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415670,"true","2016-04-22 10:11:06.000",105.061628,11.196986,36.38,"3D",1.8,7,66,0,"roost",3360,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415671,"true","2016-04-22 10:16:04.000",105.061628,11.197003,36.31,"3D",1.6,7,64,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415672,"true","2016-04-22 10:21:07.000",105.061614,11.196956,35.92,"3D",1.5,7,67,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415673,"true","2016-04-22 10:26:04.000",105.061611,11.196997,35.92,"3D",1.4,7,64,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308415674,"true","2016-04-22 10:31:04.000",105.061608,11.196992,35.79,"3D",1.2,9,64,0,"roost",3340,"gps","Pteropus lylei","Bat14","Bat14","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
